Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HK6,NO2,03/08/2019 00:00,35.20000,ug m-3,P
HK6,NO2,04/08/2019 00:00,36.90000,ug m-3,P
HK6,NO2,05/08/2019 00:00,41.40000,ug m-3,P
HK6,NO2,06/08/2019 00:00,35.50000,ug m-3,P
HK6,NO2,07/08/2019 00:00,45.20000,ug m-3,P
HK6,NO2,08/08/2019 00:00,40.00000,ug m-3,P
HK6,NO2,09/08/2019 00:00,27.50000,ug m-3,P
HK6,NO2,10/08/2019 00:00,25.60000,ug m-3,P
HK6,NO2,11/08/2019 00:00,30.40000,ug m-3,P
HK6,NO2,12/08/2019 00:00,45.00000,ug m-3,P
HK6,NO2,13/08/2019 00:00,53.40000,ug m-3,P
HK6,NO2,14/08/2019 00:00,40.10000,ug m-3,P
HK6,NO2,15/08/2019 00:00,48.10000,ug m-3,P
HK6,NO2,16/08/2019 00:00,33.50000,ug m-3,P
HK6,NO2,17/08/2019 00:00,35.20000,ug m-3,P
HK6,NO2,18/08/2019 00:00,36.60000,ug m-3,P
HK6,NO2,19/08/2019 00:00,45.90000,ug m-3,P
HK6,NO2,20/08/2019 00:00,61.10000,ug m-3,P
HK6,NO2,21/08/2019 00:00,50.00000,ug m-3,P
HK6,NO2,22/08/2019 00:00,54.50000,ug m-3,P
HK6,NO2,23/08/2019 00:00,54.60000,ug m-3,P
HK6,NO2,24/08/2019 00:00,62.90000,ug m-3,P
HK6,NO2,25/08/2019 00:00,55.40000,ug m-3,P
HK6,NO2,26/08/2019 00:00,63.30000,ug m-3,P
HK6,NO2,27/08/2019 00:00,73.60000,ug m-3,P
HK6,NO2,28/08/2019 00:00,51.80000,ug m-3,P
HK6,NO2,29/08/2019 00:00,48.60000,ug m-3,P
HK6,NO2,30/08/2019 00:00,41.60000,ug m-3,P
HK6,NO2,31/08/2019 00:00,45.80000,ug m-3,P
HK6,NO2,01/09/2019 00:00,45.10000,ug m-3,P
HK6,NO2,02/09/2019 00:00,52.20000,ug m-3,P
HK6,NO2,03/09/2019 00:00,48.30000,ug m-3,P
HK6,NO2,04/09/2019 00:00,41.50000,ug m-3,P
HK6,NO2,05/09/2019 00:00,48.90000,ug m-3,P
HK6,NO2,06/09/2019 00:00,53.10000,ug m-3,P
HK6,NO2,07/09/2019 00:00,25.60000,ug m-3,P
HK6,NO2,08/09/2019 00:00,27.40000,ug m-3,P
HK6,NO2,09/09/2019 00:00,40.80000,ug m-3,P
HK6,NO2,10/09/2019 00:00,55.30000,ug m-3,P
HK6,NO2,11/09/2019 00:00,43.90000,ug m-3,P
HK6,NO2,12/09/2019 00:00,44.70000,ug m-3,P
HK6,NO2,13/09/2019 00:00,30.00000,ug m-3,P
HK6,NO2,14/09/2019 00:00,53.30000,ug m-3,P
HK6,NO2,15/09/2019 00:00,58.50000,ug m-3,P
HK6,NO2,16/09/2019 00:00,36.90000,ug m-3,P
HK6,NO2,17/09/2019 00:00,25.50000,ug m-3,P
HK6,NO2,18/09/2019 00:00,38.20000,ug m-3,P
HK6,NO2,19/09/2019 00:00,49.40000,ug m-3,P
HK6,NO2,20/09/2019 00:00,48.40000,ug m-3,P
HK6,NO2,21/09/2019 00:00,55.60000,ug m-3,P
HK6,NO2,22/09/2019 00:00,45.40000,ug m-3,P
HK6,NO2,23/09/2019 00:00,33.10000,ug m-3,P
HK6,NO2,24/09/2019 00:00,39.50000,ug m-3,P
HK6,NO2,25/09/2019 00:00,42.70000,ug m-3,P
HK6,NO2,26/09/2019 00:00,44.70000,ug m-3,P
HK6,NO2,27/09/2019 00:00,40.00000,ug m-3,P
HK6,NO2,28/09/2019 00:00,36.00000,ug m-3,P
HK6,NO2,29/09/2019 00:00,31.50000,ug m-3,P
HK6,NO2,30/09/2019 00:00,41.00000,ug m-3,P
HK6,NO2,01/10/2019 00:00,38.10000,ug m-3,P
HK6,NO2,02/10/2019 00:00,32.70000,ug m-3,P
HK6,NO2,03/10/2019 00:00,43.90000,ug m-3,P
HK6,NO2,04/10/2019 00:00,56.30000,ug m-3,P
HK6,NO2,05/10/2019 00:00,32.00000,ug m-3,P
HK6,NO2,06/10/2019 00:00,35.60000,ug m-3,P
HK6,NO2,07/10/2019 00:00,39.10000,ug m-3,P
HK6,NO2,08/10/2019 00:00,44.90000,ug m-3,P
HK6,NO2,09/10/2019 00:00,45.80000,ug m-3,P
HK6,NO2,10/10/2019 00:00,41.70000,ug m-3,P
HK6,NO2,11/10/2019 00:00,43.80000,ug m-3,P
HK6,NO2,12/10/2019 00:00,47.10000,ug m-3,P
HK6,NO2,13/10/2019 00:00,35.60000,ug m-3,P
HK6,NO2,14/10/2019 00:00,39.10000,ug m-3,P
HK6,NO2,15/10/2019 00:00,44.90000,ug m-3,P
HK6,NO2,16/10/2019 00:00,53.90000,ug m-3,P
HK6,NO2,17/10/2019 00:00,47.80000,ug m-3,P
HK6,NO2,18/10/2019 00:00,40.50000,ug m-3,P
HK6,NO2,19/10/2019 00:00,50.30000,ug m-3,P
HK6,NO2,20/10/2019 00:00,28.30000,ug m-3,P
HK6,NO2,21/10/2019 00:00,19.80000,ug m-3,P
HK6,NO2,22/10/2019 00:00,53.90000,ug m-3,P
HK6,NO2,23/10/2019 00:00,52.30000,ug m-3,P
HK6,NO2,24/10/2019 00:00,50.40000,ug m-3,P
HK6,NO2,25/10/2019 00:00,34.00000,ug m-3,P
HK6,NO2,26/10/2019 00:00,28.80000,ug m-3,P
HK6,NO2,27/10/2019 00:00,47.80000,ug m-3,P
HK6,NO2,28/10/2019 00:00,35.20000,ug m-3,P
HK6,NO2,29/10/2019 00:00,35.90000,ug m-3,P
HK6,NO2,30/10/2019 00:00,41.30000,ug m-3,P
HK6,NO2,31/10/2019 00:00,41.60000,ug m-3,P
CT6,NO2,01/01/2006 00:00,,ug m-3,R
CT6,NO2,02/01/2006 00:00,,ug m-3,R
CT6,NO2,03/01/2006 00:00,,ug m-3,R
CT6,NO2,04/01/2006 00:00,,ug m-3,R
CT6,NO2,05/01/2006 00:00,,ug m-3,R
CT6,NO2,06/01/2006 00:00,,ug m-3,R
CT6,NO2,07/01/2006 00:00,,ug m-3,R
CT6,NO2,08/01/2006 00:00,,ug m-3,R
CT6,NO2,09/01/2006 00:00,,ug m-3,R
CT6,NO2,10/01/2006 00:00,,ug m-3,R
CT6,NO2,11/01/2006 00:00,,ug m-3,R
CT6,NO2,12/01/2006 00:00,,ug m-3,R
CT6,NO2,13/01/2006 00:00,,ug m-3,R
CT6,NO2,14/01/2006 00:00,,ug m-3,R
CT6,NO2,15/01/2006 00:00,,ug m-3,R
CT6,NO2,16/01/2006 00:00,,ug m-3,R
CT6,NO2,17/01/2006 00:00,,ug m-3,R
CT6,NO2,18/01/2006 00:00,,ug m-3,R
CT6,NO2,19/01/2006 00:00,,ug m-3,R
CT6,NO2,20/01/2006 00:00,,ug m-3,R
CT6,NO2,21/01/2006 00:00,,ug m-3,R
CT6,NO2,22/01/2006 00:00,,ug m-3,R
CT6,NO2,23/01/2006 00:00,,ug m-3,R
CT6,NO2,24/01/2006 00:00,,ug m-3,R
CT6,NO2,25/01/2006 00:00,,ug m-3,R
CT6,NO2,26/01/2006 00:00,,ug m-3,R
CT6,NO2,27/01/2006 00:00,,ug m-3,R
CT6,NO2,28/01/2006 00:00,,ug m-3,R
CT6,NO2,29/01/2006 00:00,,ug m-3,R
CT6,NO2,30/01/2006 00:00,,ug m-3,R
CT6,NO2,31/01/2006 00:00,,ug m-3,R
CT6,NO2,01/02/2006 00:00,,ug m-3,R
CT6,NO2,02/02/2006 00:00,,ug m-3,R
CT6,NO2,03/02/2006 00:00,,ug m-3,R
CT6,NO2,04/02/2006 00:00,,ug m-3,R
CT6,NO2,05/02/2006 00:00,,ug m-3,R
CT6,NO2,06/02/2006 00:00,,ug m-3,R
CT6,NO2,07/02/2006 00:00,,ug m-3,R
CT6,NO2,08/02/2006 00:00,,ug m-3,R
CT6,NO2,09/02/2006 00:00,,ug m-3,R
CT6,NO2,10/02/2006 00:00,,ug m-3,R
CT6,NO2,11/02/2006 00:00,,ug m-3,R
CT6,NO2,12/02/2006 00:00,,ug m-3,R
CT6,NO2,13/02/2006 00:00,,ug m-3,R
CT6,NO2,14/02/2006 00:00,,ug m-3,R
CT6,NO2,15/02/2006 00:00,,ug m-3,R
CT6,NO2,16/02/2006 00:00,,ug m-3,R
CT6,NO2,17/02/2006 00:00,,ug m-3,R
CT6,NO2,18/02/2006 00:00,,ug m-3,R
CT6,NO2,19/02/2006 00:00,,ug m-3,R
CT6,NO2,20/02/2006 00:00,,ug m-3,R
CT6,NO2,21/02/2006 00:00,,ug m-3,R
CT6,NO2,22/02/2006 00:00,,ug m-3,R
CT6,NO2,23/02/2006 00:00,,ug m-3,R
CT6,NO2,24/02/2006 00:00,,ug m-3,R
CT6,NO2,25/02/2006 00:00,,ug m-3,R
CT6,NO2,26/02/2006 00:00,,ug m-3,R
CT6,NO2,27/02/2006 00:00,,ug m-3,R
CT6,NO2,28/02/2006 00:00,,ug m-3,R
CT6,NO2,01/03/2006 00:00,,ug m-3,R
CT6,NO2,02/03/2006 00:00,,ug m-3,R
CT6,NO2,03/03/2006 00:00,,ug m-3,R
CT6,NO2,04/03/2006 00:00,,ug m-3,R
CT6,NO2,05/03/2006 00:00,,ug m-3,R
CT6,NO2,06/03/2006 00:00,,ug m-3,R
CT6,NO2,07/03/2006 00:00,,ug m-3,R
CT6,NO2,08/03/2006 00:00,,ug m-3,R
CT6,NO2,09/03/2006 00:00,,ug m-3,R
CT6,NO2,10/03/2006 00:00,,ug m-3,R
CT6,NO2,11/03/2006 00:00,,ug m-3,R
CT6,NO2,12/03/2006 00:00,,ug m-3,R
CT6,NO2,13/03/2006 00:00,,ug m-3,R
CT6,NO2,14/03/2006 00:00,,ug m-3,R
CT6,NO2,15/03/2006 00:00,,ug m-3,R
CT6,NO2,16/03/2006 00:00,,ug m-3,R
CT6,NO2,17/03/2006 00:00,,ug m-3,R
CT6,NO2,18/03/2006 00:00,,ug m-3,R
CT6,NO2,19/03/2006 00:00,,ug m-3,R
CT6,NO2,20/03/2006 00:00,,ug m-3,R
CT6,NO2,21/03/2006 00:00,,ug m-3,R
CT6,NO2,22/03/2006 00:00,,ug m-3,R
CT6,NO2,23/03/2006 00:00,,ug m-3,R
CT6,NO2,24/03/2006 00:00,,ug m-3,R
CT6,NO2,25/03/2006 00:00,,ug m-3,R
CT6,NO2,26/03/2006 00:00,,ug m-3,R
CT6,NO2,27/03/2006 00:00,,ug m-3,R
CT6,NO2,28/03/2006 00:00,,ug m-3,R
CT6,NO2,29/03/2006 00:00,,ug m-3,R
CT6,NO2,30/03/2006 00:00,,ug m-3,R
CT6,NO2,31/03/2006 00:00,,ug m-3,R
CT6,NO2,01/04/2006 00:00,,ug m-3,R
CT6,NO2,02/04/2006 00:00,,ug m-3,R
CT6,NO2,03/04/2006 00:00,,ug m-3,R
CT6,NO2,04/04/2006 00:00,,ug m-3,R
CT6,NO2,05/04/2006 00:00,,ug m-3,R
CT6,NO2,06/04/2006 00:00,,ug m-3,R
CT6,NO2,07/04/2006 00:00,,ug m-3,R
CT6,NO2,08/04/2006 00:00,,ug m-3,R
CT6,NO2,09/04/2006 00:00,,ug m-3,R
CT6,NO2,10/04/2006 00:00,,ug m-3,R
CT6,NO2,11/04/2006 00:00,,ug m-3,R
CT6,NO2,12/04/2006 00:00,,ug m-3,R
CT6,NO2,13/04/2006 00:00,,ug m-3,R
CT6,NO2,14/04/2006 00:00,,ug m-3,R
CT6,NO2,15/04/2006 00:00,,ug m-3,R
CT6,NO2,16/04/2006 00:00,,ug m-3,R
CT6,NO2,17/04/2006 00:00,,ug m-3,R
CT6,NO2,18/04/2006 00:00,,ug m-3,R
CT6,NO2,19/04/2006 00:00,,ug m-3,R
CT6,NO2,20/04/2006 00:00,,ug m-3,R
CT6,NO2,21/04/2006 00:00,,ug m-3,R
CT6,NO2,22/04/2006 00:00,,ug m-3,R
CT6,NO2,23/04/2006 00:00,,ug m-3,R
CT6,NO2,24/04/2006 00:00,,ug m-3,R
CT6,NO2,25/04/2006 00:00,,ug m-3,R
CT6,NO2,26/04/2006 00:00,,ug m-3,R
CT6,NO2,27/04/2006 00:00,,ug m-3,R
CT6,NO2,28/04/2006 00:00,,ug m-3,R
CT6,NO2,29/04/2006 00:00,,ug m-3,R
CT6,NO2,30/04/2006 00:00,,ug m-3,R
CT6,NO2,01/05/2006 00:00,,ug m-3,R
CT6,NO2,02/05/2006 00:00,,ug m-3,R
CT6,NO2,03/05/2006 00:00,,ug m-3,R
CT6,NO2,04/05/2006 00:00,,ug m-3,R
CT6,NO2,05/05/2006 00:00,,ug m-3,R
CT6,NO2,06/05/2006 00:00,,ug m-3,R
CT6,NO2,07/05/2006 00:00,,ug m-3,R
CT6,NO2,08/05/2006 00:00,,ug m-3,R
CT6,NO2,09/05/2006 00:00,,ug m-3,R
CT6,NO2,10/05/2006 00:00,,ug m-3,R
CT6,NO2,11/05/2006 00:00,,ug m-3,R
CT6,NO2,12/05/2006 00:00,,ug m-3,R
CT6,NO2,13/05/2006 00:00,,ug m-3,R
CT6,NO2,14/05/2006 00:00,,ug m-3,R
CT6,NO2,15/05/2006 00:00,,ug m-3,R
CT6,NO2,16/05/2006 00:00,,ug m-3,R
CT6,NO2,17/05/2006 00:00,,ug m-3,R
CT6,NO2,18/05/2006 00:00,,ug m-3,R
CT6,NO2,19/05/2006 00:00,,ug m-3,R
CT6,NO2,20/05/2006 00:00,,ug m-3,R
CT6,NO2,21/05/2006 00:00,,ug m-3,R
CT6,NO2,22/05/2006 00:00,,ug m-3,R
CT6,NO2,23/05/2006 00:00,,ug m-3,R
CT6,NO2,24/05/2006 00:00,,ug m-3,R
CT6,NO2,25/05/2006 00:00,,ug m-3,R
CT6,NO2,26/05/2006 00:00,,ug m-3,R
CT6,NO2,27/05/2006 00:00,,ug m-3,R
CT6,NO2,28/05/2006 00:00,,ug m-3,R
CT6,NO2,29/05/2006 00:00,,ug m-3,R
CT6,NO2,30/05/2006 00:00,,ug m-3,R
CT6,NO2,31/05/2006 00:00,,ug m-3,R
CT6,NO2,01/06/2006 00:00,,ug m-3,R
CT6,NO2,02/06/2006 00:00,,ug m-3,R
CT6,NO2,03/06/2006 00:00,,ug m-3,R
CT6,NO2,04/06/2006 00:00,,ug m-3,R
CT6,NO2,05/06/2006 00:00,,ug m-3,R
CT6,NO2,06/06/2006 00:00,,ug m-3,R
CT6,NO2,07/06/2006 00:00,,ug m-3,R
CT6,NO2,08/06/2006 00:00,,ug m-3,R
CT6,NO2,09/06/2006 00:00,,ug m-3,R
CT6,NO2,10/06/2006 00:00,,ug m-3,R
CT6,NO2,11/06/2006 00:00,,ug m-3,R
CT6,NO2,12/06/2006 00:00,,ug m-3,R
CT6,NO2,13/06/2006 00:00,,ug m-3,R
CT6,NO2,14/06/2006 00:00,,ug m-3,R
CT6,NO2,15/06/2006 00:00,,ug m-3,R
CT6,NO2,16/06/2006 00:00,,ug m-3,R
CT6,NO2,17/06/2006 00:00,,ug m-3,R
CT6,NO2,18/06/2006 00:00,,ug m-3,R
CT6,NO2,19/06/2006 00:00,,ug m-3,R
CT6,NO2,20/06/2006 00:00,,ug m-3,R
CT6,NO2,21/06/2006 00:00,,ug m-3,R
CT6,NO2,22/06/2006 00:00,,ug m-3,R
CT6,NO2,23/06/2006 00:00,,ug m-3,R
CT6,NO2,24/06/2006 00:00,,ug m-3,R
CT6,NO2,25/06/2006 00:00,,ug m-3,R
CT6,NO2,26/06/2006 00:00,,ug m-3,R
CT6,NO2,27/06/2006 00:00,,ug m-3,R
CT6,NO2,28/06/2006 00:00,,ug m-3,R
CT6,NO2,29/06/2006 00:00,,ug m-3,R
CT6,NO2,30/06/2006 00:00,,ug m-3,R
CT6,NO2,01/07/2006 00:00,,ug m-3,R
CT6,NO2,02/07/2006 00:00,,ug m-3,R
CT6,NO2,03/07/2006 00:00,,ug m-3,R
CT6,NO2,04/07/2006 00:00,,ug m-3,R
CT6,NO2,05/07/2006 00:00,,ug m-3,R
CT6,NO2,06/07/2006 00:00,,ug m-3,R
CT6,NO2,07/07/2006 00:00,,ug m-3,R
CT6,NO2,08/07/2006 00:00,,ug m-3,R
CT6,NO2,09/07/2006 00:00,,ug m-3,R
CT6,NO2,10/07/2006 00:00,,ug m-3,R
CT6,NO2,11/07/2006 00:00,,ug m-3,R
CT6,NO2,12/07/2006 00:00,,ug m-3,R
CT6,NO2,13/07/2006 00:00,,ug m-3,R
CT6,NO2,14/07/2006 00:00,,ug m-3,R
CT6,NO2,15/07/2006 00:00,,ug m-3,R
CT6,NO2,16/07/2006 00:00,,ug m-3,R
CT6,NO2,17/07/2006 00:00,,ug m-3,R
CT6,NO2,18/07/2006 00:00,,ug m-3,R
CT6,NO2,19/07/2006 00:00,,ug m-3,R
CT6,NO2,20/07/2006 00:00,,ug m-3,R
CT6,NO2,21/07/2006 00:00,,ug m-3,R
CT6,NO2,22/07/2006 00:00,,ug m-3,R
CT6,NO2,23/07/2006 00:00,,ug m-3,R
CT6,NO2,24/07/2006 00:00,,ug m-3,R
CT6,NO2,25/07/2006 00:00,,ug m-3,R
CT6,NO2,26/07/2006 00:00,,ug m-3,R
CT6,NO2,27/07/2006 00:00,,ug m-3,R
CT6,NO2,28/07/2006 00:00,,ug m-3,R
CT6,NO2,29/07/2006 00:00,,ug m-3,R
CT6,NO2,30/07/2006 00:00,,ug m-3,R
CT6,NO2,31/07/2006 00:00,,ug m-3,R
CT6,NO2,01/08/2006 00:00,,ug m-3,R
CT6,NO2,02/08/2006 00:00,,ug m-3,R
CT6,NO2,03/08/2006 00:00,,ug m-3,R
CT6,NO2,04/08/2006 00:00,,ug m-3,R
CT6,NO2,05/08/2006 00:00,,ug m-3,R
CT6,NO2,06/08/2006 00:00,,ug m-3,R
CT6,NO2,07/08/2006 00:00,,ug m-3,R
CT6,NO2,08/08/2006 00:00,,ug m-3,R
CT6,NO2,09/08/2006 00:00,,ug m-3,R
CT6,NO2,10/08/2006 00:00,,ug m-3,R
CT6,NO2,11/08/2006 00:00,,ug m-3,R
CT6,NO2,12/08/2006 00:00,,ug m-3,R
CT6,NO2,13/08/2006 00:00,,ug m-3,R
CT6,NO2,14/08/2006 00:00,,ug m-3,R
CT6,NO2,15/08/2006 00:00,,ug m-3,R
CT6,NO2,16/08/2006 00:00,,ug m-3,R
CT6,NO2,17/08/2006 00:00,,ug m-3,R
CT6,NO2,18/08/2006 00:00,,ug m-3,R
CT6,NO2,19/08/2006 00:00,,ug m-3,R
CT6,NO2,20/08/2006 00:00,,ug m-3,R
CT6,NO2,21/08/2006 00:00,,ug m-3,R
CT6,NO2,22/08/2006 00:00,,ug m-3,R
CT6,NO2,23/08/2006 00:00,,ug m-3,R
CT6,NO2,24/08/2006 00:00,,ug m-3,R
CT6,NO2,25/08/2006 00:00,,ug m-3,R
CT6,NO2,26/08/2006 00:00,,ug m-3,R
CT6,NO2,27/08/2006 00:00,,ug m-3,R
CT6,NO2,28/08/2006 00:00,,ug m-3,R
CT6,NO2,29/08/2006 00:00,,ug m-3,R
CT6,NO2,30/08/2006 00:00,,ug m-3,R
CT6,NO2,31/08/2006 00:00,,ug m-3,R
CT6,NO2,01/09/2006 00:00,,ug m-3,R
CT6,NO2,02/09/2006 00:00,,ug m-3,R
CT6,NO2,03/09/2006 00:00,,ug m-3,R
CT6,NO2,04/09/2006 00:00,,ug m-3,R
CT6,NO2,05/09/2006 00:00,,ug m-3,R
CT6,NO2,06/09/2006 00:00,,ug m-3,R
CT6,NO2,07/09/2006 00:00,,ug m-3,R
CT6,NO2,08/09/2006 00:00,,ug m-3,R
CT6,NO2,09/09/2006 00:00,,ug m-3,R
CT6,NO2,10/09/2006 00:00,,ug m-3,R
CT6,NO2,11/09/2006 00:00,,ug m-3,R
CT6,NO2,12/09/2006 00:00,,ug m-3,R
CT6,NO2,13/09/2006 00:00,,ug m-3,R
CT6,NO2,14/09/2006 00:00,,ug m-3,R
CT6,NO2,15/09/2006 00:00,,ug m-3,R
CT6,NO2,16/09/2006 00:00,,ug m-3,R
CT6,NO2,17/09/2006 00:00,,ug m-3,R
CT6,NO2,18/09/2006 00:00,,ug m-3,R
CT6,NO2,19/09/2006 00:00,,ug m-3,R
CT6,NO2,20/09/2006 00:00,,ug m-3,R
CT6,NO2,21/09/2006 00:00,,ug m-3,R
CT6,NO2,22/09/2006 00:00,,ug m-3,R
CT6,NO2,23/09/2006 00:00,,ug m-3,R
CT6,NO2,24/09/2006 00:00,,ug m-3,R
CT6,NO2,25/09/2006 00:00,,ug m-3,R
CT6,NO2,26/09/2006 00:00,,ug m-3,R
CT6,NO2,27/09/2006 00:00,,ug m-3,R
CT6,NO2,28/09/2006 00:00,,ug m-3,R
CT6,NO2,29/09/2006 00:00,,ug m-3,R
CT6,NO2,30/09/2006 00:00,,ug m-3,R
CT6,NO2,01/10/2006 00:00,,ug m-3,R
CT6,NO2,02/10/2006 00:00,,ug m-3,R
CT6,NO2,03/10/2006 00:00,,ug m-3,R
CT6,NO2,04/10/2006 00:00,,ug m-3,R
CT6,NO2,05/10/2006 00:00,,ug m-3,R
CT6,NO2,06/10/2006 00:00,,ug m-3,R
CT6,NO2,07/10/2006 00:00,,ug m-3,R
CT6,NO2,08/10/2006 00:00,,ug m-3,R
CT6,NO2,09/10/2006 00:00,,ug m-3,R
CT6,NO2,10/10/2006 00:00,,ug m-3,R
CT6,NO2,11/10/2006 00:00,,ug m-3,R
CT6,NO2,12/10/2006 00:00,,ug m-3,R
CT6,NO2,13/10/2006 00:00,,ug m-3,R
CT6,NO2,14/10/2006 00:00,,ug m-3,R
CT6,NO2,15/10/2006 00:00,,ug m-3,R
CT6,NO2,16/10/2006 00:00,,ug m-3,R
CT6,NO2,17/10/2006 00:00,,ug m-3,R
CT6,NO2,18/10/2006 00:00,,ug m-3,R
CT6,NO2,19/10/2006 00:00,,ug m-3,R
CT6,NO2,20/10/2006 00:00,,ug m-3,R
CT6,NO2,21/10/2006 00:00,,ug m-3,R
CT6,NO2,22/10/2006 00:00,,ug m-3,R
CT6,NO2,23/10/2006 00:00,,ug m-3,R
CT6,NO2,24/10/2006 00:00,,ug m-3,R
CT6,NO2,25/10/2006 00:00,,ug m-3,R
CT6,NO2,26/10/2006 00:00,,ug m-3,R
CT6,NO2,27/10/2006 00:00,,ug m-3,R
CT6,NO2,28/10/2006 00:00,,ug m-3,R
CT6,NO2,29/10/2006 00:00,,ug m-3,R
CT6,NO2,30/10/2006 00:00,,ug m-3,R
CT6,NO2,31/10/2006 00:00,,ug m-3,R
CT6,NO2,01/11/2006 00:00,,ug m-3,R
CT6,NO2,02/11/2006 00:00,,ug m-3,R
CT6,NO2,03/11/2006 00:00,,ug m-3,R
CT6,NO2,04/11/2006 00:00,,ug m-3,R
CT6,NO2,05/11/2006 00:00,,ug m-3,R
CT6,NO2,06/11/2006 00:00,,ug m-3,R
CT6,NO2,07/11/2006 00:00,,ug m-3,R
CT6,NO2,08/11/2006 00:00,,ug m-3,R
CT6,NO2,09/11/2006 00:00,,ug m-3,R
CT6,NO2,10/11/2006 00:00,,ug m-3,R
CT6,NO2,11/11/2006 00:00,,ug m-3,R
CT6,NO2,12/11/2006 00:00,,ug m-3,R
CT6,NO2,13/11/2006 00:00,,ug m-3,R
CT6,NO2,14/11/2006 00:00,,ug m-3,R
CT6,NO2,15/11/2006 00:00,,ug m-3,R
CT6,NO2,16/11/2006 00:00,,ug m-3,R
CT6,NO2,17/11/2006 00:00,,ug m-3,R
CT6,NO2,18/11/2006 00:00,,ug m-3,R
CT6,NO2,19/11/2006 00:00,,ug m-3,R
CT6,NO2,20/11/2006 00:00,,ug m-3,R
CT6,NO2,21/11/2006 00:00,,ug m-3,R
CT6,NO2,22/11/2006 00:00,,ug m-3,R
CT6,NO2,23/11/2006 00:00,,ug m-3,R
CT6,NO2,24/11/2006 00:00,,ug m-3,R
CT6,NO2,25/11/2006 00:00,,ug m-3,R
CT6,NO2,26/11/2006 00:00,,ug m-3,R
CT6,NO2,27/11/2006 00:00,,ug m-3,R
CT6,NO2,28/11/2006 00:00,,ug m-3,R
CT6,NO2,29/11/2006 00:00,,ug m-3,R
CT6,NO2,30/11/2006 00:00,,ug m-3,R
CT6,NO2,01/12/2006 00:00,,ug m-3,R
CT6,NO2,02/12/2006 00:00,,ug m-3,R
CT6,NO2,03/12/2006 00:00,,ug m-3,R
CT6,NO2,04/12/2006 00:00,,ug m-3,R
CT6,NO2,05/12/2006 00:00,,ug m-3,R
CT6,NO2,06/12/2006 00:00,,ug m-3,R
CT6,NO2,07/12/2006 00:00,,ug m-3,R
CT6,NO2,08/12/2006 00:00,,ug m-3,R
CT6,NO2,09/12/2006 00:00,,ug m-3,R
CT6,NO2,10/12/2006 00:00,,ug m-3,R
CT6,NO2,11/12/2006 00:00,,ug m-3,R
CT6,NO2,12/12/2006 00:00,,ug m-3,R
CT6,NO2,13/12/2006 00:00,,ug m-3,R
CT6,NO2,14/12/2006 00:00,,ug m-3,R
CT6,NO2,15/12/2006 00:00,,ug m-3,R
CT6,NO2,16/12/2006 00:00,,ug m-3,R
CT6,NO2,17/12/2006 00:00,,ug m-3,R
CT6,NO2,18/12/2006 00:00,,ug m-3,R
CT6,NO2,19/12/2006 00:00,,ug m-3,R
CT6,NO2,20/12/2006 00:00,,ug m-3,R
CT6,NO2,21/12/2006 00:00,,ug m-3,R
CT6,NO2,22/12/2006 00:00,,ug m-3,R
CT6,NO2,23/12/2006 00:00,,ug m-3,R
CT6,NO2,24/12/2006 00:00,,ug m-3,R
CT6,NO2,25/12/2006 00:00,,ug m-3,R
CT6,NO2,26/12/2006 00:00,,ug m-3,R
CT6,NO2,27/12/2006 00:00,,ug m-3,R
CT6,NO2,28/12/2006 00:00,,ug m-3,R
CT6,NO2,29/12/2006 00:00,,ug m-3,R
CT6,NO2,30/12/2006 00:00,,ug m-3,R
CT6,NO2,31/12/2006 00:00,,ug m-3,R
CT6,NO2,01/01/2007 00:00,,ug m-3,R
CT6,NO2,02/01/2007 00:00,,ug m-3,R
CT6,NO2,03/01/2007 00:00,,ug m-3,R
CT6,NO2,04/01/2007 00:00,,ug m-3,R
CT6,NO2,05/01/2007 00:00,,ug m-3,R
CT6,NO2,06/01/2007 00:00,,ug m-3,R
CT6,NO2,07/01/2007 00:00,,ug m-3,R
CT6,NO2,08/01/2007 00:00,,ug m-3,R
CT6,NO2,09/01/2007 00:00,,ug m-3,R
CT6,NO2,10/01/2007 00:00,,ug m-3,R
CT6,NO2,11/01/2007 00:00,,ug m-3,R
CT6,NO2,12/01/2007 00:00,,ug m-3,R
CT6,NO2,13/01/2007 00:00,,ug m-3,R
CT6,NO2,14/01/2007 00:00,,ug m-3,R
CT6,NO2,15/01/2007 00:00,,ug m-3,R
CT6,NO2,16/01/2007 00:00,,ug m-3,R
CT6,NO2,17/01/2007 00:00,,ug m-3,R
CT6,NO2,18/01/2007 00:00,,ug m-3,R
CT6,NO2,19/01/2007 00:00,,ug m-3,R
CT6,NO2,20/01/2007 00:00,,ug m-3,R
CT6,NO2,21/01/2007 00:00,,ug m-3,R
CT6,NO2,22/01/2007 00:00,,ug m-3,R
CT6,NO2,23/01/2007 00:00,,ug m-3,R
CT6,NO2,24/01/2007 00:00,,ug m-3,R
CT6,NO2,25/01/2007 00:00,,ug m-3,R
CT6,NO2,26/01/2007 00:00,,ug m-3,R
CT6,NO2,27/01/2007 00:00,,ug m-3,R
CT6,NO2,28/01/2007 00:00,,ug m-3,R
CT6,NO2,29/01/2007 00:00,,ug m-3,R
CT6,NO2,30/01/2007 00:00,,ug m-3,R
CT6,NO2,31/01/2007 00:00,,ug m-3,R
